Position,Track Name,Artist,Streams,URL
190,Same Bitches (feat. G-Eazy & YG),Post Malone,4037382,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
182,Wonderwall - Remastered,Oasis,4037172,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
181,S\xc3\xadguelo Bailando,Ozuna,4036632,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
184,Boo\'d Up,Ella Mai,4036294,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
179,A Different Way (with Lauv),DJ Snake,4036116,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
169,D\xc3\xa9jate Llevar,Juan Mag\xc3\xa1n,4035934,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
185,Mi Cama,Karol G,4035704,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
195,To My Love - Tainy Remix,Bomba Est\xc3\xa9reo,4035485,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
172,Everybody Dies In Their Nightmares,XXXTENTACION,4035477,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
196,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,4034917,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
187,Ciumeira - Ao Vivo,Mar\xc3\xadlia Mendon\xc3\xa7a,4034540,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
181,Castle on the Hill,Ed Sheeran,4034484,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
187,Africa,Toto,4034016,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
173,Redbone,Childish Gambino,4032871,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
188,Bohemian Rhapsody - Remastered 2011,Queen,4032727,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
185,Despacito - Remix,Luis Fonsi,4032717,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
176,Barking,Ramz,4032607,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
178,Melodien (feat. Juju),Capital Bra,4032606,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
198,To My Love - Tainy Remix,Bomba Est\xc3\xa9reo,4032327,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
188,All The Stars (with SZA),Kendrick Lamar,4031958,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
186,Downtown,Anitta,4031304,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
176,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,4031191,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
176,Stay,Zedd,4031112,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
183,Criminal,Natti Natasha,4031022,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
177,24K Magic,Bruno Mars,4030470,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
180,Dembow,Danny Ocean,4030146,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
179,Nephew (feat. Lil Pump),Smokepurpp,4029261,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
177,Passionfruit,Drake,4029205,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
188,Sorry Not Sorry,Demi Lovato,4028714,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
192,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,4028247,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
188,Solita,Ozuna,4028224,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
174,A Million Dreams,Ziv Zaifman,4028132,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
178,Sky Walker,Miguel,4028117,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
185,Respect,Aretha Franklin,4027932,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr
191,Bodak Yellow,Cardi B,4027387,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
184,Thinking Out Loud,Ed Sheeran,4026880,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
185,Tequila,Dan + Shay,4026799,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
197,Make It Back,Juice WRLD,4026639,https://open.spotify.com/track/2EhJijFUs0WUmNClDBpYJq
181,Leave a Light On,Tom Walker,4026616,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
199,Betrayed,Lil Xan,4026341,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
177,Let Me Down Slowly,Alec Benjamin,4026268,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
185,Sorry Not Sorry,Demi Lovato,4026211,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
187,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,4026113,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
175,Opps (with Yugen Blakrok),Vince Staples,4025948,https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI
175,Roll In Peace (feat. XXXTENTACION),Kodak Black,4025328,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
186,Silence,Marshmello,4025097,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
175,Red Roses (feat. Landon Cube),Lil Skies,4025067,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
191,Estamos Bien,Bad Bunny,4024716,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
197,Redbone,Childish Gambino,4024498,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
170,Never Be the Same,Camila Cabello,4024236,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
189,I Wanna Know (feat. Bea Miller),NOTD,4023783,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
186,Guatemala - From Swaecation,Rae Sremmurd,4023775,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
189,Feel It Still,Portugal. The Man,4023231,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
200,You Can Cry,Marshmello,4022664,https://open.spotify.com/track/3ZbJMlEL4Kcme0ONRO7Slx
188,Over Now,Post Malone,4022198,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
182,Whatever It Takes,Imagine Dragons,4022184,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
179,"I\'m the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,4021327,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
189,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,4021243,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
198,EL BA\xc3\x91O,Enrique Iglesias,4020656,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
187,Wolves,Selena Gomez,4020482,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
183,Perfect Duet (Ed Sheeran & Beyonc\xc3\xa9),Ed Sheeran,4020315,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
186,Go Flex,Post Malone,4020135,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
184,Halo,Beyonc\xc3\xa9,4020016,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
189,Thinking Out Loud,Ed Sheeran,4019940,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
192,Answerphone (feat. Yxng Bane),Banx & Ranx,4019924,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
176,Friends (with BloodPop\xc2\xae),Justin Bieber,4019844,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
178,White Iverson,Post Malone,4019841,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
187,Pineapple,Karol G,4019705,https://open.spotify.com/track/24snQ8Ew7aIKYCt0ulXHvx
186,DDU-DU DDU-DU - KR Ver.,BLACKPINK,4019311,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
181,Passionfruit,Drake,4018907,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
199,All Falls Down (feat. Juliander),Alan Walker,4018319,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
163,Ahora,J Balvin,4017868,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
186,Legends,Juice WRLD,4017628,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
177,It Ain\'t Me (with Selena Gomez),Kygo,4017575,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
164,Africa,Toto,4017390,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
180,Dreamer,Axwell /\\ Ingrosso,4016734,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
187,"King\'s Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,4016316,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
187,Mi Gente,J Balvin,4015896,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
189,Bohemian Rhapsody - Remastered 2011,Queen,4015563,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
176,"I\'m the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,4015421,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
193,Amorfoda,Bad Bunny,4014864,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
179,El Farsante - Remix,Ozuna,4014642,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
191,BUTTERFLY EFFECT,Travis Scott,4014400,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
188,Despacito - Remix,Luis Fonsi,4014333,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
181,Barking,Ramz,4014100,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
192,Perfect Duet (Ed Sheeran & Beyonc\xc3\xa9),Ed Sheeran,4013766,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
190,Photograph,Ed Sheeran,4013314,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
190,Whatever It Takes,Imagine Dragons,4012763,https://open.spotify.com/track/0yt31hMKZMiyIEfiBiLD2N
188,Whatever It Takes,Imagine Dragons,4012717,https://open.spotify.com/track/0yt31hMKZMiyIEfiBiLD2N
199,Photograph,Ed Sheeran,4011674,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
187,Wolves,Selena Gomez,4011127,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
194,Photograph,Ed Sheeran,4010948,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
185,Seasons (with Sjava & Reason),Mozzy,4010800,https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn
189,Let Me Down Slowly,Alec Benjamin,4010704,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
190,Dusk Till Dawn - Radio Edit,ZAYN,4009836,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
198,idontwannabeyouanymore,Billie Eilish,4009702,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
185,Only You (with Little Mix),Cheat Codes,4008761,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
178,NUMB,XXXTENTACION,4008529,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
180,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,4008341,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
178,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,4008091,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
188,Silence,Marshmello,4008044,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
170,Passionfruit,Drake,4006962,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
192,One Dance,Drake,4005668,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
181,Bad At Love,Halsey,4005332,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
182,Stargazing,Kygo,4004797,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
190,Let You Down,NF,4004612,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
193,Feels Like Summer,Childish Gambino,4003324,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
191,Let You Down,NF,4003170,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
165,You Are The Reason,Calum Scott,4003085,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
191,That\'s What I Like,Bruno Mars,4002716,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
195,Better Not (feat. Wafia),Louis The Child,4001885,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
192,Solita,Ozuna,4001335,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
193,F\xc3\xbcr Euch alle (feat. Samra & Capital Bra),Bushido,4000895,https://open.spotify.com/track/78CLZUWhsxIDwObCKOh1fh
186,you should see me in a crown,Billie Eilish,3999911,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
186,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,3999759,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
180,CAN\'T SAY,Travis Scott,3998963,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
182,Scared to Be Lonely,Martin Garrix,3997860,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
182,Wonderwall - Remastered,Oasis,3997547,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
179,Thru These Tears,LANY,3997439,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
199,Fall,Eminem,3997371,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
183,La Modelo,Lean Trap,3996846,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf
177,Dreamer,Axwell /\\ Ingrosso,3996575,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
194,Take Me to Church,Hozier,3996559,https://open.spotify.com/track/3KYOGt8IO6j8wptkG9THag
178,"I Don\xe2\x80\x99t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3995806,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
171,The Weekend - Funk Wav Remix,SZA,3994056,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
195,Photograph,Ed Sheeran,3992856,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
191,Thinking Out Loud,Ed Sheeran,3991014,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
200,Let You Down,NF,3990186,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
181,STOP TRYING TO BE GOD,Travis Scott,3990106,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
181,Without You (feat. Sandro Cavazza),Avicii,3990086,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
182,New Freezer (feat. Kendrick Lamar),Rich The Kid,3989849,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
176,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3989719,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
166,Mr. Brightside,The Killers,3989485,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
188,Unforgettable,French Montana,3987537,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
179,Wonderwall - Remastered,Oasis,3986737,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
187,Nephew (feat. Lil Pump),Smokepurpp,3986432,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
192,PICK IT UP (feat. A$AP Rocky),Famous Dex,3986133,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
190,Let You Down,NF,3985654,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
179,Despacito (Featuring Daddy Yankee),Luis Fonsi,3985641,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
189,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,3985408,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
180,Halo,Beyonc\xc3\xa9,3984465,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
192,Thinking Out Loud,Ed Sheeran,3984452,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
181,Better Not (feat. Wafia),Louis The Child,3984114,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
182,Trivia \xe8\xb5\xb7 : Just Dance,BTS,3984039,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc
189,Summertime Magic,Childish Gambino,3983902,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
182,Criminal,Natti Natasha,3983811,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
191,Summertime Magic,Childish Gambino,3983739,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
182,D\xc3\xa9jala que vuelva (feat. Manuel Turizo),Piso 21,3983544,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
183,Whatever It Takes,Imagine Dragons,3983218,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
183,Silence,Marshmello,3983161,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
191,Walk It Talk It,Migos,3983109,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
171,Whatever It Takes,Imagine Dragons,3982725,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
180,Starboy,The Weeknd,3982713,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
184,Wolves,Selena Gomez,3982533,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
196,Despacito - Remix,Luis Fonsi,3982243,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
183,Sorry Not Sorry,Demi Lovato,3981935,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
177,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,3981785,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
193,Let You Down,NF,3981713,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
200,Try Me,The Weeknd,3981161,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
184,Young Dumb & Broke,Khalid,3981140,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
194,Whatever It Takes,Imagine Dragons,3980367,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
183,I\'m Yours,Jason Mraz,3980090,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
188,Leave a Light On,Tom Walker,3979368,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
181,Roll In Peace (feat. XXXTENTACION),Kodak Black,3979282,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
193,Wonderwall - Remastered,Oasis,3978823,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
192,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,3978617,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
188,Unforgettable,French Montana,3977759,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
177,Perro Fiel (feat. Nicky Jam),Shakira,3977450,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
172,2U (feat. Justin Bieber),David Guetta,3977036,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
196,Anywhere,Rita Ora,3976696,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
193,Whatever It Takes,Imagine Dragons,3976602,https://open.spotify.com/track/0yt31hMKZMiyIEfiBiLD2N
190,Photograph,Ed Sheeran,3976592,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
194,Let Me Down Slowly,Alec Benjamin,3976360,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
187,KEKE,6ix9ine,3976109,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
191,Ball For Me (feat. Nicki Minaj),Post Malone,3975632,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
178,Mask Off,Future,3975473,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
172,Somebody,The Chainsmokers,3975336,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
195,Spoil My Night (feat. Swae Lee),Post Malone,3974832,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
196,Mi Gente,J Balvin,3973980,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
190,Leave a Light On,Tom Walker,3972497,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
185,APESHIT,The Carters,3971763,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
180,Ahora,J Balvin,3971392,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
192,I\'m Upset,Drake,3971008,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
197,Fuck Love (feat. Trippie Redd),XXXTENTACION,3970794,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
183,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,3970670,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
194,Save Me,XXXTENTACION,3970417,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
193,Mr. Brightside,The Killers,3970211,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
182,Breathe,Jax Jones,3970105,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
198,Red Roses (feat. Landon Cube),Lil Skies,3970058,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
184,Go Flex,Post Malone,3969406,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
192,Unforgettable,French Montana,3969261,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
186,500 PS,Bonez MC,3968782,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
194,Lust,Lil Skies,3968042,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
189,If You\'re Over Me,Years & Years,3967824,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
190,Familiar,Liam Payne,3967694,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
194,Guatemala - From Swaecation,Rae Sremmurd,3966954,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
183,Leave a Light On,Tom Walker,3966952,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
195,Perfect Duet (Ed Sheeran & Beyonc\xc3\xa9),Ed Sheeran,3966920,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
179,The Weekend - Funk Wav Remix,SZA,3966913,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
180,Stay,Zedd,3966842,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
184,Look What You Made Me Do,Taylor Swift,3965797,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
190,Young Dumb & Broke,Khalid,3965721,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
191,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,3965600,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
193,\'Till I Collapse,Eminem,3965342,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
178,Wait,Maroon 5,3964592,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
185,\'Till I Collapse,Eminem,3964508,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
184,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,3964190,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
184,Codeine Dreaming (feat. Lil Wayne),Kodak Black,3963382,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
195,Let You Down,NF,3963258,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
195,Stay,Post Malone,3963064,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
192,Chica Paranormal,Paulo Londra,3962961,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
180,Barking,Ramz,3962746,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
194,Scared to Be Lonely,Martin Garrix,3962702,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
193,Unforgettable,French Montana,3962547,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
196,Blah Blah Blah,Armin van Buuren,3962195,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
197,Polaroid,Jonas Blue,3961697,https://open.spotify.com/track/1wsLHgXJ4SKIfd5ePSX1hD
187,Medicina,Anitta,3961617,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
181,Beautiful,Bazzi,3960984,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
188,Stay With Me,Sam Smith,3960694,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4
189,Candy Paint,Post Malone,3960583,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
181,Starboy,The Weeknd,3960400,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
196,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,3960010,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
182,Bella y Sensual,Romeo Santos,3959874,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
189,Marry Me,Thomas Rhett,3959792,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
188,Whatever It Takes,Imagine Dragons,3959369,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
194,One Dance,Drake,3958516,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
179,It Ain\'t Me (with Selena Gomez),Kygo,3958040,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
193,All of Me,John Legend,3957990,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
191,PICK IT UP (feat. A$AP Rocky),Famous Dex,3957946,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
195,Wake Me Up,Avicii,3957807,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
200,Rise,Jonas Blue,3957803,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
189,Drew Barrymore,Bryce Vine,3957123,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
180,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3954909,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
196,Fr Fr (feat. Lil Skies),Wiz Khalifa,3954605,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
185,The Greatest Show,Hugh Jackman,3953672,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
194,Silence,Marshmello,3951525,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
198,Consequences - orchestra,Camila Cabello,3950998,https://open.spotify.com/track/1ArLnG0bHaHPXqf08sEKM0
197,Guiding Light,Mumford & Sons,3950404,https://open.spotify.com/track/7wDqHhtRkP1TXSlZK0sEQH
